HORA,ESTRATEGIA,ACTIVO,RUTA,SPREAD_RAW,PNL_EST,ETAPA,ESTADO,DETALLE
09:14:18.263,TEST_STRAT,BTC,Bin->Bybit,5,0000%,0,0000,RADAR,CANDIDATO,Prueba 1
09:14:18.321,STRESS_STRAT,COIN378,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #378
09:14:18.324,STRESS_STRAT,COIN410,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #410
09:14:18.324,STRESS_STRAT,COIN412,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #412
09:14:18.322,STRESS_STRAT,COIN380,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #380
09:14:18.324,STRESS_STRAT,COIN413,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #413
09:14:18.324,STRESS_STRAT,COIN414,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #414
09:14:18.321,STRESS_STRAT,COIN379,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #379
09:14:18.324,STRESS_STRAT,COIN415,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #415
09:14:18.322,STRESS_STRAT,COIN387,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #387
09:14:18.322,STRESS_STRAT,COIN393,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #393
09:14:18.324,STRESS_STRAT,COIN416,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #416
09:14:18.324,STRESS_STRAT,COIN417,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #417
09:14:18.324,STRESS_STRAT,COIN419,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #419
09:14:18.324,STRESS_STRAT,COIN418,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #418
09:14:18.324,STRESS_STRAT,COIN420,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #420
09:14:18.324,STRESS_STRAT,COIN421,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #421
09:14:18.324,STRESS_STRAT,COIN424,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #424
09:14:18.324,STRESS_STRAT,COIN423,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #423
09:14:18.324,STRESS_STRAT,COIN426,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #426
09:14:18.325,STRESS_STRAT,COIN428,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #428
09:14:18.325,STRESS_STRAT,COIN429,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #429
09:14:18.325,STRESS_STRAT,COIN430,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #430
09:14:18.325,STRESS_STRAT,COIN431,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #431
09:14:18.325,STRESS_STRAT,COIN432,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #432
09:14:18.324,STRESS_STRAT,COIN422,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #422
09:14:18.325,STRESS_STRAT,COIN433,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #433
09:14:18.325,STRESS_STRAT,COIN434,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #434
09:14:18.325,STRESS_STRAT,COIN435,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #435
09:14:18.325,STRESS_STRAT,COIN437,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #437
09:14:18.325,STRESS_STRAT,COIN438,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #438
09:14:18.325,STRESS_STRAT,COIN439,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #439
09:14:18.325,STRESS_STRAT,COIN436,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #436
09:14:18.326,STRESS_STRAT,COIN441,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #441
09:14:18.326,STRESS_STRAT,COIN442,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #442
09:14:18.326,STRESS_STRAT,COIN443,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #443
09:14:18.326,STRESS_STRAT,COIN444,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #444
09:14:18.326,STRESS_STRAT,COIN445,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #445
09:14:18.326,STRESS_STRAT,COIN446,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #446
09:14:18.326,STRESS_STRAT,COIN447,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #447
09:14:18.326,STRESS_STRAT,COIN448,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #448
09:14:18.326,STRESS_STRAT,COIN450,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #450
09:14:18.326,STRESS_STRAT,COIN451,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #451
09:14:18.324,STRESS_STRAT,COIN425,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #425
09:14:18.327,STRESS_STRAT,COIN453,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #453
09:14:18.327,STRESS_STRAT,COIN409,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #409
09:14:18.327,STRESS_STRAT,COIN456,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #456
09:14:18.327,STRESS_STRAT,COIN454,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #454
09:14:18.327,STRESS_STRAT,COIN455,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #455
09:14:18.327,STRESS_STRAT,COIN457,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #457
09:14:18.327,STRESS_STRAT,COIN458,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #458
09:14:18.327,STRESS_STRAT,COIN459,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #459
09:14:18.325,STRESS_STRAT,COIN427,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #427
09:14:18.328,STRESS_STRAT,COIN460,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #460
09:14:18.328,STRESS_STRAT,COIN461,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #461
09:14:18.328,STRESS_STRAT,COIN462,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #462
09:14:18.328,STRESS_STRAT,COIN463,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #463
09:14:18.328,STRESS_STRAT,COIN464,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #464
09:14:18.328,STRESS_STRAT,COIN466,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #466
09:14:18.328,STRESS_STRAT,COIN465,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #465
09:14:18.328,STRESS_STRAT,COIN467,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #467
09:14:18.328,STRESS_STRAT,COIN468,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #468
09:14:18.328,STRESS_STRAT,COIN469,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #469
09:14:18.328,STRESS_STRAT,COIN470,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #470
09:14:18.328,STRESS_STRAT,COIN471,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #471
09:14:18.326,STRESS_STRAT,COIN449,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #449
09:14:18.328,STRESS_STRAT,COIN472,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #472
09:14:18.328,STRESS_STRAT,COIN473,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #473
09:14:18.328,STRESS_STRAT,COIN474,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #474
09:14:18.326,STRESS_STRAT,COIN440,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #440
09:14:18.329,STRESS_STRAT,COIN475,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #475
09:14:18.329,STRESS_STRAT,COIN477,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #477
09:14:18.329,STRESS_STRAT,COIN478,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #478
09:14:18.329,STRESS_STRAT,COIN476,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #476
09:14:18.329,STRESS_STRAT,COIN480,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #480
09:14:18.329,STRESS_STRAT,COIN481,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #481
09:14:18.329,STRESS_STRAT,COIN482,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #482
09:14:18.329,STRESS_STRAT,COIN483,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #483
09:14:18.329,STRESS_STRAT,COIN484,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #484
09:14:18.329,STRESS_STRAT,COIN485,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #485
09:14:18.329,STRESS_STRAT,COIN487,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #487
09:14:18.329,STRESS_STRAT,COIN486,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #486
09:14:18.329,STRESS_STRAT,COIN488,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #488
09:14:18.329,STRESS_STRAT,COIN489,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #489
09:14:18.329,STRESS_STRAT,COIN491,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #491
09:14:18.329,STRESS_STRAT,COIN490,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #490
09:14:18.329,STRESS_STRAT,COIN492,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #492
09:14:18.329,STRESS_STRAT,COIN493,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #493
09:14:18.327,STRESS_STRAT,COIN452,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #452
09:14:18.330,STRESS_STRAT,COIN497,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #497
09:14:18.330,STRESS_STRAT,COIN498,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #498
09:14:18.330,STRESS_STRAT,COIN499,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #499
09:14:18.330,STRESS_STRAT,COIN500,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #500
09:14:18.330,STRESS_STRAT,COIN501,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #501
09:14:18.330,STRESS_STRAT,COIN502,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #502
09:14:18.330,STRESS_STRAT,COIN503,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #503
09:14:18.330,STRESS_STRAT,COIN504,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #504
09:14:18.330,STRESS_STRAT,COIN505,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #505
09:14:18.330,STRESS_STRAT,COIN506,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #506
09:14:18.330,STRESS_STRAT,COIN507,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #507
09:14:18.331,STRESS_STRAT,COIN508,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #508
09:14:18.331,STRESS_STRAT,COIN509,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #509
09:14:18.331,STRESS_STRAT,COIN511,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #511
09:14:18.331,STRESS_STRAT,COIN512,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #512
09:14:18.330,STRESS_STRAT,COIN496,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #496
09:14:18.331,STRESS_STRAT,COIN513,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #513
09:14:18.331,STRESS_STRAT,COIN514,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #514
09:14:18.332,STRESS_STRAT,COIN516,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #516
09:14:18.332,STRESS_STRAT,COIN515,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #515
09:14:18.332,STRESS_STRAT,COIN517,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #517
09:14:18.332,STRESS_STRAT,COIN479,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #479
09:14:18.332,STRESS_STRAT,COIN518,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #518
09:14:18.332,STRESS_STRAT,COIN519,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #519
09:14:18.332,STRESS_STRAT,COIN520,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #520
09:14:18.332,STRESS_STRAT,COIN521,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #521
09:14:18.332,STRESS_STRAT,COIN522,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #522
09:14:18.332,STRESS_STRAT,COIN523,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #523
09:14:18.332,STRESS_STRAT,COIN524,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #524
09:14:18.332,STRESS_STRAT,COIN510,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #510
09:14:18.332,STRESS_STRAT,COIN525,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #525
09:14:18.332,STRESS_STRAT,COIN527,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #527
09:14:18.332,STRESS_STRAT,COIN526,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #526
09:14:18.333,STRESS_STRAT,COIN528,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #528
09:14:18.330,STRESS_STRAT,COIN495,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #495
09:14:18.333,STRESS_STRAT,COIN529,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #529
09:14:18.333,STRESS_STRAT,COIN531,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #531
09:14:18.333,STRESS_STRAT,COIN534,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #534
09:14:18.333,STRESS_STRAT,COIN533,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #533
09:14:18.333,STRESS_STRAT,COIN535,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #535
09:14:18.333,STRESS_STRAT,COIN536,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #536
09:14:18.333,STRESS_STRAT,COIN537,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #537
09:14:18.333,STRESS_STRAT,COIN538,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #538
09:14:18.333,STRESS_STRAT,COIN539,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #539
09:14:18.333,STRESS_STRAT,COIN540,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #540
09:14:18.333,STRESS_STRAT,COIN541,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #541
09:14:18.333,STRESS_STRAT,COIN542,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #542
09:14:18.333,STRESS_STRAT,COIN543,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #543
09:14:18.330,STRESS_STRAT,COIN494,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #494
09:14:18.334,STRESS_STRAT,COIN546,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #546
09:14:18.334,STRESS_STRAT,COIN547,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #547
09:14:18.334,STRESS_STRAT,COIN545,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #545
09:14:18.334,STRESS_STRAT,COIN548,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #548
09:14:18.334,STRESS_STRAT,COIN549,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #549
09:14:18.334,STRESS_STRAT,COIN550,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #550
09:14:18.334,STRESS_STRAT,COIN551,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #551
09:14:18.334,STRESS_STRAT,COIN552,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #552
09:14:18.334,STRESS_STRAT,COIN554,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #554
09:14:18.334,STRESS_STRAT,COIN553,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #553
09:14:18.334,STRESS_STRAT,COIN555,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #555
09:14:18.333,STRESS_STRAT,COIN530,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #530
09:14:18.334,STRESS_STRAT,COIN556,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #556
09:14:18.334,STRESS_STRAT,COIN558,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #558
09:14:18.334,STRESS_STRAT,COIN557,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #557
09:14:18.334,STRESS_STRAT,COIN559,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #559
09:14:18.334,STRESS_STRAT,COIN560,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #560
09:14:18.335,STRESS_STRAT,COIN561,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #561
09:14:18.335,STRESS_STRAT,COIN563,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #563
09:14:18.335,STRESS_STRAT,COIN562,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #562
09:14:18.335,STRESS_STRAT,COIN564,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #564
09:14:18.335,STRESS_STRAT,COIN565,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #565
09:14:18.333,STRESS_STRAT,COIN544,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #544
09:14:18.335,STRESS_STRAT,COIN567,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #567
09:14:18.335,STRESS_STRAT,COIN566,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #566
09:14:18.335,STRESS_STRAT,COIN569,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #569
09:14:18.335,STRESS_STRAT,COIN570,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #570
09:14:18.335,STRESS_STRAT,COIN571,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #571
09:14:18.335,STRESS_STRAT,COIN572,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #572
09:14:18.335,STRESS_STRAT,COIN574,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #574
09:14:18.335,STRESS_STRAT,COIN573,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #573
09:14:18.335,STRESS_STRAT,COIN575,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #575
09:14:18.335,STRESS_STRAT,COIN577,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #577
09:14:18.335,STRESS_STRAT,COIN578,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #578
09:14:18.335,STRESS_STRAT,COIN576,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #576
09:14:18.335,STRESS_STRAT,COIN579,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #579
09:14:18.336,STRESS_STRAT,COIN581,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #581
09:14:18.336,STRESS_STRAT,COIN580,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #580
09:14:18.336,STRESS_STRAT,COIN582,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #582
09:14:18.336,STRESS_STRAT,COIN584,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #584
09:14:18.336,STRESS_STRAT,COIN585,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #585
09:14:18.336,STRESS_STRAT,COIN586,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #586
09:14:18.336,STRESS_STRAT,COIN587,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #587
09:14:18.336,STRESS_STRAT,COIN588,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #588
09:14:18.336,STRESS_STRAT,COIN589,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #589
09:14:18.336,STRESS_STRAT,COIN590,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #590
09:14:18.336,STRESS_STRAT,COIN591,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #591
09:14:18.335,STRESS_STRAT,COIN568,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #568
09:14:18.336,STRESS_STRAT,COIN592,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #592
09:14:18.336,STRESS_STRAT,COIN593,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #593
09:14:18.336,STRESS_STRAT,COIN595,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #595
09:14:18.336,STRESS_STRAT,COIN594,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #594
09:14:18.336,STRESS_STRAT,COIN596,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #596
09:14:18.336,STRESS_STRAT,COIN597,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #597
09:14:18.336,STRESS_STRAT,COIN598,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #598
09:14:18.337,STRESS_STRAT,COIN600,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #600
09:14:18.337,STRESS_STRAT,COIN601,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #601
09:14:18.337,STRESS_STRAT,COIN603,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #603
09:14:18.337,STRESS_STRAT,COIN532,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #532
09:14:18.337,STRESS_STRAT,COIN604,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #604
09:14:18.337,STRESS_STRAT,COIN605,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #605
09:14:18.337,STRESS_STRAT,COIN607,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #607
09:14:18.337,STRESS_STRAT,COIN606,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #606
09:14:18.337,STRESS_STRAT,COIN608,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #608
09:14:18.337,STRESS_STRAT,COIN609,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #609
09:14:18.337,STRESS_STRAT,COIN610,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #610
09:14:18.337,STRESS_STRAT,COIN611,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #611
